"","Group.1","Group.2","Group.3","x.0%","x.5%"
"213", 8.00, 60,"1", 96.2100, 96.4575
"214",10.00, 60,"1",121.5300,121.5300
"215",12.00, 60,"1",145.1100,147.6460
"216",10.10, 61,"1",122.8300,123.5560
"217",14.08, 61,"1",190.5000,191.0220
"218", 5.00, 62,"1", 56.3500, 56.5900
"219", 6.00, 62,"1", 68.2300, 68.7000
"220", 7.00, 62,"1", 81.9300, 81.9575
"221", 7.93, 62,"1", 99.5900, 99.5900
"222", 8.00, 62,"1", 96.4200, 96.5630
"223", 8.95, 62,"1",106.7600,107.1480
"224",10.40, 62,"1",125.2900,125.7400
"225",12.00, 62,"1",146.2800,147.7875
"226",13.90, 62,"1",177.5700,177.7480
"227",14.00, 62,"1",174.9600,175.1640
"228",15.90, 62,"1",202.7100,202.9980
"229",16.40, 62,"1",210.6300,211.0925
"230",18.00, 62,"1",238.3700,238.3700
"231",20.00, 62,"1",259.4900,259.4900
"232", 5.00,  1,"2", 58.5300, 58.9530
"233", 6.00,  1,"2", 72.0900, 72.1980
"234", 7.00,  1,"2", 84.2800, 85.8900
"235", 8.00,  1,"2", 97.1600, 98.0600
"236",10.00,  1,"2",124.7100,124.9565
"237",12.00,  1,"2",148.1600,148.8050
"238",16.00,  1,"2",207.7500,208.1430
"239",17.00,  1,"2",246.9500,246.9720
"240",19.50,  1,"2",274.8100,278.2060
"241",20.00,  1,"2",258.2900,259.0940
"242",21.50,  1,"2",319.3100,321.0480
"243",21.72,  1,"2",287.7900,288.1420
"244",22.00,  1,"2",310.9000,312.1450
"245",24.00,  1,"2",352.7700,353.0280
"246", 5.00,  2,"2", 57.8700, 57.9400
"247", 6.00,  2,"2", 70.2600, 70.4900
"248", 7.23,  2,"2", 90.2000, 90.5920
"249", 8.00,  2,"2", 98.9500, 99.0345
"250", 9.09,  2,"2",118.3600,118.4735
"251",10.00,  2,"2",126.3100,128.1060
"252",13.06,  2,"2",182.1600,182.3990
"253",16.00,  2,"2",222.5300,222.7920
"254",17.48,  2,"2",245.9100,245.9100
"255",20.00,  2,"2",308.9100,309.4405
"256",21.50,  2,"2",302.9000,303.7645
"257",22.00,  2,"2",326.8600,326.8600
"258",24.50,  2,"2",348.5100,350.9215
"259",17.00,  3,"2",230.9000,232.1950
"260",17.50,  3,"2",264.2300,264.3405
"261",20.00,  3,"2",275.0000,276.9450
"262",24.00,  3,"2",337.2500,338.8550
"263",24.50,  3,"2",404.3000,404.3000
"264", 5.73,  4,"2", 68.9100, 68.9100
"265", 8.02,  4,"2",106.1100,106.1100
"266",10.21,  4,"2",138.8300,138.8300
"267",11.65,  4,"2",158.2000,158.2000
"268",17.15,  4,"2",227.5900,227.8290
"269", 5.00,  5,"2", 60.9700, 61.1770
"270", 5.97,  6,"2", 71.9800, 71.9800
"271",17.00,  7,"2",269.9900,269.9900
"272",20.00,  7,"2",300.6900,300.6900
"273",21.00,  7,"2",348.6500,348.6500
"274",24.50,  7,"2",391.6000,391.7000
"275",25.00,  7,"2",389.5000,389.5000
"276", 5.00,  9,"2", 59.2000, 59.3740
"277", 7.00,  9,"2", 85.7400, 85.8490
"278",11.97,  9,"2",159.5000,159.5000
"279",16.00, 10,"2",227.7000,230.0465
"280",16.50, 10,"2",230.0000,230.8910
"281",17.00, 10,"2",238.7000,241.7940
"282",20.00, 10,"2",281.9000,282.3400
"283",20.50, 10,"2",285.0900,289.7800
"284",21.00, 10,"2",300.4100,301.9315
"285",21.50, 10,"2",308.6900,309.2420
"286",24.00, 10,"2",345.5200,349.6775
"287",24.50, 10,"2",361.6000,364.4650
"288",25.50, 10,"2",387.9000,388.1350
"289", 6.07, 11,"2", 69.0500, 69.1500
"290", 8.06, 11,"2", 92.6700, 92.7940
"291",16.50, 11,"2",240.7000,240.7000
"292",19.50, 11,"2",284.4500,287.4640
"293",20.00, 11,"2",319.5800,319.5800
"294",24.00, 11,"2",356.5000,357.2200
"295", 5.07, 12,"2", 59.5500, 59.5700
"296", 5.50, 12,"2", 67.3100, 67.3100
"297", 6.08, 12,"2", 75.6700, 75.6700
"298", 7.01, 12,"2", 83.7500, 84.6180
"299", 7.55, 12,"2", 91.6600, 91.6600
"300",10.34, 12,"2",128.4000,128.6210
"301",12.30, 12,"2",155.6000,155.8105
"302",18.67, 12,"2",238.8900,239.1150
"303",17.00, 13,"2",248.5100,248.5100
"304",17.50, 13,"2",256.2000,256.4750
"305",19.50, 13,"2",286.8000,287.7600
"306",23.50, 13,"2",345.5000,347.8565
"307", 5.00, 14,"2", 57.9500, 58.0900
"308", 5.64, 14,"2", 66.0100, 66.2270
"309", 6.00, 14,"2", 70.9800, 71.1410
"310", 6.50, 14,"2", 76.9800, 77.2300
"311", 7.00, 14,"2", 81.8100, 81.9925
"312", 8.00, 14,"2", 95.7200, 96.5680
"313",10.27, 14,"2",124.8100,125.8740
"314",12.00, 14,"2",147.4800,148.3700
"315",14.60, 14,"2",182.6400,183.1800
"316",16.50, 14,"2",214.5200,217.3745
"317",18.00, 14,"2",241.0000,241.0000
"318",19.00, 14,"2",281.6200,283.2535
"319",19.50, 14,"2",282.3100,282.8540
"320",24.00, 14,"2",353.3000,354.6200
"321",24.50, 14,"2",346.7000,348.9540
"322", 5.00, 15,"2", 57.5200, 57.6650
"323", 7.14, 15,"2", 86.9400, 87.0765
"324", 8.00, 15,"2",100.7800,100.7800
"325", 9.00, 15,"2",110.4200,110.5120
"326",12.00, 15,"2",155.2100,155.2100
"327",14.00, 15,"2",177.9800,178.8760
"328",16.00, 15,"2",209.1100,212.1610
"329",17.00, 15,"2",246.6700,246.6700
"330",24.50, 15,"2",341.5000,341.5000
"331", 5.00, 16,"2", 53.6900, 54.0980
"332", 6.00, 16,"2", 67.5000, 67.5450
"333", 7.00, 16,"2", 83.3300, 83.3300
"334", 8.52, 16,"2",102.3500,102.5650
"335",10.08, 16,"2",124.3500,125.7845
"336",12.05, 16,"2",154.6800,154.7655
"337", 6.00, 18,"2", 71.9900, 71.9900
"338",18.00, 19,"2",268.7000,268.8900
"339",18.50, 19,"2",264.2700,264.5565
"340",20.00, 19,"2",285.7200,286.4160
"341",27.00, 19,"2",431.4800,431.4800
"342", 5.00, 20,"2", 57.3400, 57.4080
"343", 6.00, 20,"2", 69.7400, 69.8780
"344", 7.00, 20,"2", 84.8400, 85.0195
"345", 8.00, 20,"2", 95.6100, 96.3250
"346", 9.00, 20,"2",114.1800,114.2520
"347", 9.87, 20,"2",125.5500,125.7210
"348",12.00, 20,"2",154.9400,155.2165
"349",14.00, 20,"2",179.6600,179.7620
"350",16.00, 20,"2",206.9500,207.3210
"351",21.00, 20,"2",267.9700,268.1340
"352", 6.02, 21,"2", 69.3300, 69.5010
"353", 8.30, 21,"2",105.0300,105.4670
"354",12.08, 21,"2",150.5200,150.6900
"355", 5.00, 22,"2", 57.8400, 58.0385
"356", 6.00, 22,"2", 71.4600, 71.6300
"357", 7.00, 22,"2", 88.1800, 88.3720
"358", 8.00, 22,"2", 99.0200, 99.4280
"359", 8.14, 22,"2",101.4200,101.4440
"360",10.43, 22,"2",130.4200,130.5000
"361",10.55, 22,"2",132.3600,132.5715
"362",11.91, 22,"2",148.6600,148.7450
"363",12.00, 22,"2",152.0800,152.0800
"364",14.00, 22,"2",175.6400,176.8460
"365",16.00, 22,"2",232.1000,236.4650
"366",16.20, 22,"2",206.9800,207.9180
"367",17.00, 22,"2",254.5000,254.5000
"368",20.00, 22,"2",280.0000,281.4000
"369",20.50, 22,"2",299.1600,299.2680
"370",21.00, 22,"2",361.4400,361.4400
"371",22.00, 22,"2",340.0000,340.6700
"372",23.00, 22,"2",356.6000,356.6000
"373",23.50, 22,"2",332.4000,333.3680
"374",24.00, 22,"2",329.5300,331.9695
"375",25.00, 22,"2",331.7200,334.4890
"376",28.00, 22,"2",451.0000,452.8400
"377",17.00, 23,"2",242.5700,242.5700
"378",26.00, 23,"2",416.1800,416.1800
"379",16.50, 24,"2",240.3000,240.5530
"380",20.50, 24,"2",301.3000,301.3000
"381",20.50, 25,"2",291.6500,292.8605
"382",16.50, 26,"2",252.0000,252.1910
"383",17.00, 26,"2",252.7000,253.2150
"384",18.00, 26,"2",275.8000,276.0020
"385",22.50, 26,"2",354.4000,354.5000
"386",23.50, 26,"2",354.4600,357.0140
"387",25.00, 26,"2",426.7600,426.7600
"388",27.00, 26,"2",400.3000,400.3000
"389", 6.00, 27,"2", 69.7900, 70.5830
"390", 7.00, 27,"2", 83.4300, 83.6575
"391", 8.00, 27,"2", 96.6700, 96.6985
"392",10.00, 27,"2",122.9700,123.1140
"393",11.00, 27,"2",136.0900,136.6300
"394",12.00, 27,"2",151.6700,151.7540
"395",16.00, 27,"2",204.3600,206.2000
"396",20.50, 27,"2",307.0900,307.2620
"397",21.00, 27,"2",304.0600,304.6890
"398",24.00, 27,"2",361.5000,362.3980
"399",24.50, 27,"2",368.4000,370.5990
"400", 5.00, 28,"2", 58.8000, 58.8000
"401", 6.00, 28,"2", 71.6300, 71.6500
"402", 8.00, 28,"2", 98.6500, 98.6500
"403", 9.21, 28,"2",114.0800,114.0800
"404",10.00, 28,"2",126.8000,126.9065
"405",13.30, 28,"2",168.8700,168.8700
"406",16.00, 28,"2",210.3100,210.4045
"407", 5.01, 29,"2", 59.5800, 59.5810
"408", 7.04, 29,"2", 85.3600, 85.3620
"409", 8.04, 29,"2",102.5400,102.5400
"410", 8.27, 29,"2",110.0800,110.0800
"411", 5.00, 30,"2", 57.1500, 57.6400
"412", 6.00, 30,"2", 68.7500, 69.4330
"413", 7.00, 30,"2", 81.8800, 82.1000
"414", 8.00, 30,"2", 94.5100, 94.8700
"415",10.00, 30,"2",121.7300,122.4695
"416",12.00, 30,"2",147.9700,148.2460
"417",13.00, 30,"2",173.1300,173.3315
"418",15.77, 30,"2",197.3000,197.3000
"419",16.00, 30,"2",196.7300,197.6810
"420",16.00, 31,"2",233.7000,234.3600
"421",16.50, 31,"2",230.4700,232.3810
"422",17.00, 31,"2",249.7000,250.2980
"423",20.00, 31,"2",290.6000,292.7600
"424",24.50, 31,"2",369.0000,369.0100
"425",21.00, 32,"2",313.8300,313.8300
"426",17.00, 33,"2",245.9600,245.9600
"427",17.50, 33,"2",241.6900,242.9325
"428",19.00, 33,"2",269.3000,269.9450
"429",19.50, 33,"2",279.5000,279.7465
"430",21.00, 33,"2",308.0300,308.0440
"431",22.00, 33,"2",317.5100,318.3590
"432",22.50, 33,"2",329.6200,331.2360
"433",24.00, 33,"2",365.4300,366.1285
"434",25.00, 33,"2",400.1600,400.1600
"435", 5.15, 34,"2", 59.6900, 59.7450
"436", 6.04, 34,"2", 71.5700, 71.5840
"437", 7.00, 34,"2", 82.6000, 83.2810
"438", 8.00, 34,"2", 96.1500, 96.4135
"439", 9.00, 34,"2",115.7100,115.7100
"440",10.03, 34,"2",123.5400,123.9090
"441",11.02, 34,"2",142.2700,142.2700
"442",12.02, 34,"2",150.9000,151.4855
"443",13.28, 34,"2",172.0500,172.0500
"444",16.00, 34,"2",224.9100,224.9100
"445",16.50, 34,"2",230.9000,233.6900
"446",17.00, 34,"2",240.8000,242.2210
"447",19.00, 34,"2",273.8100,274.3785
"448",20.00, 34,"2",297.1000,297.1280
"449",21.00, 34,"2",334.3000,334.8300
"450",24.00, 34,"2",364.8300,365.8160
"451",24.50, 34,"2",352.0000,352.4815
"452", 5.00, 35,"2", 58.9400, 58.9400
"453", 6.00, 35,"2", 70.5800, 70.6580
"454", 7.00, 35,"2", 83.5800, 83.7960
"455", 8.01, 35,"2", 97.8000, 98.7840
"456",16.00, 35,"2",239.5000,240.4475
"457",16.09, 35,"2",207.4800,207.7365
"458",20.00, 35,"2",320.3100,320.3710
"459",22.00, 35,"2",324.9200,326.2560
"460",24.00, 35,"2",371.8000,371.8000
"461", 5.00, 36,"2", 60.0800, 60.0925
"462", 6.00, 36,"2", 69.8700, 69.9135
"463", 7.00, 36,"2", 82.7200, 82.9860
"464", 8.00, 36,"2", 95.1800, 96.8750
"465", 9.00, 36,"2",107.4800,107.6640
"466",10.00, 36,"2",122.5900,122.6425
"467",12.00, 36,"2",148.5700,148.8800
"468",14.00, 36,"2",173.3300,173.9950
"469",16.00, 36,"2",215.1000,215.1000
"470",18.00, 36,"2",227.9300,228.0015
"471",16.50, 37,"2",234.3000,234.6300
"472",19.00, 37,"2",255.5000,255.5000
"473",21.50, 37,"2",310.2100,310.5340
"474",22.00, 37,"2",300.1100,301.5905
"475", 5.06, 38,"2", 58.0500, 58.0500
"476", 6.07, 38,"2", 71.7400, 71.8635
"477", 8.25, 38,"2",101.9400,102.4650
"478", 8.34, 38,"2",102.2500,103.3750
"479", 9.97, 38,"2",128.1300,128.1300
"480",10.23, 38,"2",127.1300,127.4715
"481",14.07, 38,"2",184.3700,184.3700
"482",16.50, 39,"2",221.9000,222.1600
"483",20.50, 39,"2",293.3900,293.8545
"484",16.00, 40,"2",225.5000,225.8600
"485", 5.00, 41,"2", 64.1100, 64.1100
"486", 6.00, 41,"2", 74.5800, 74.7120
"487", 8.02, 41,"2",102.9300,102.9550
"488",10.03, 41,"2",129.4800,129.8965
"489",12.04, 41,"2",162.1600,162.1600
"490",17.98, 41,"2",237.0700,237.0700
"491", 6.00, 42,"2", 70.9800, 71.1155
"492", 7.00, 42,"2", 82.3100, 82.3100
"493", 8.00, 42,"2", 95.1800, 95.4595
"494",10.00, 42,"2",123.0600,123.2040
"495", 6.00, 43,"2", 69.7200, 70.0240
"496", 8.00, 43,"2", 96.6200, 97.8040
"497", 9.00, 43,"2",112.1900,112.1900
"498",12.05, 43,"2",157.7400,157.7400
"499",16.00, 43,"2",207.9800,208.5160
"500", 6.00, 44,"2", 74.5800, 74.5800
"501", 6.96, 44,"2", 85.4000, 85.8050
"502", 8.00, 44,"2", 98.4700, 99.5300
"503", 9.90, 44,"2",134.7600,134.7600
"504",14.07, 44,"2",185.1000,185.3790
"505",14.10, 44,"2",180.9700,181.7935
"506", 5.03, 45,"2", 60.1000, 60.1870
"507", 7.07, 45,"2", 87.1900, 87.2915
"508", 8.06, 45,"2", 98.8700, 99.3760
"509",10.03, 45,"2",125.8300,126.3620
"510",16.00, 45,"2",226.9700,226.9700
"511",16.50, 45,"2",226.6500,226.7550
"512",19.50, 45,"2",277.7600,278.1475
"513",20.00, 45,"2",307.7000,307.7000
"514",20.50, 45,"2",275.6500,277.2895
"515",22.00, 45,"2",320.3000,321.2900
"516",24.50, 45,"2",384.8100,384.8100
"517",18.50, 46,"2",261.3000,262.6050
"518",20.00, 46,"2",299.3300,300.0585
"519", 5.00, 47,"2", 57.1600, 57.3120
"520", 6.00, 47,"2", 74.1100, 74.3020
"521", 7.00, 47,"2", 87.0100, 87.2710
"522", 8.00, 47,"2",100.6000,100.6400
"523",11.00, 47,"2",145.6200,145.6815
"524",12.00, 47,"2",154.3900,154.7810
"525",14.00, 47,"2",184.7100,184.7100
"526",16.00, 47,"2",248.6000,248.8015
"527",20.50, 47,"2",289.2000,291.0660
"528",24.50, 47,"2",359.9000,359.9000
"529",16.50, 48,"2",224.2000,224.2450
"530",17.50, 48,"2",242.0000,242.0750
"531",19.00, 48,"2",293.9400,293.9400
"532",17.00, 49,"2",224.8400,228.2240
"533",19.50, 49,"2",279.1000,279.1000
"534",24.50, 49,"2",361.7000,361.7000
"535", 6.00, 50,"2", 69.9000, 70.0130
"536", 8.00, 50,"2", 97.4100, 97.4100
"537",10.00, 50,"2",126.5100,126.5100
"538",16.00, 50,"2",214.7000,216.3500
"539",20.00, 50,"2",291.0200,295.4680
"540",24.00, 50,"2",365.2000,365.9600
"541",25.50, 50,"2",367.2400,369.5550
"542", 5.00, 51,"2", 57.9900, 58.0320
"543", 6.00, 51,"2", 69.6500, 69.8315
"544", 8.00, 51,"2", 95.9700, 96.1900
"545",12.00, 51,"2",153.6100,153.9050
"546",16.00, 53,"2",228.2200,229.5225
"547",20.50, 53,"2",289.8200,290.5950
"548",22.50, 53,"2",320.7800,321.5255
"549",24.00, 53,"2",382.5300,382.5300
"550",16.00, 54,"2",233.1300,233.1300
"551",21.00, 54,"2",315.5700,315.5700
"552",16.00, 55,"2",243.0000,243.5020
"553",16.50, 55,"2",257.6200,257.6200
"554",20.50, 55,"2",333.3400,333.3400
"555",22.00, 56,"2",297.0200,305.0300
"556",27.50, 56,"2",397.1300,398.1720
"557", 6.00, 57,"2", 70.1400, 70.2445
"558", 8.30, 57,"2",102.1600,102.1600
"559",10.03, 57,"2",127.6000,127.6895
"560",11.61, 57,"2",143.7900,143.9000
"561", 5.09, 58,"2", 60.5600, 60.7040
"562", 5.98, 58,"2", 72.7800, 72.9700
"563", 7.15, 58,"2", 87.4400, 87.4700
"564", 8.64, 58,"2",106.7100,107.5060
"565", 9.47, 58,"2",117.6500,118.1620
"566",12.23, 58,"2",155.8500,157.0575
"567",13.88, 58,"2",181.7200,181.8520
"568",16.54, 58,"2",220.9400,220.9900
"569",20.00, 59,"2",271.3000,271.3000
"570",24.00, 59,"2",325.1500,325.2100
"571", 6.00, 60,"2", 71.8600, 71.8915
"572", 7.00, 60,"2", 83.0900, 83.2430
"573", 8.00, 60,"2", 96.1700, 96.7400
"574",10.00, 60,"2",122.6800,123.0220
"575",12.00, 60,"2",150.6000,150.8800
"576",13.00, 60,"2",163.1500,163.3320
"577", 5.20, 61,"2", 60.7400, 60.8380
"578", 6.01, 61,"2", 71.4700, 71.6200
"579", 8.01, 61,"2", 99.2500, 99.2500
"580",10.10, 61,"2",128.9200,129.1725
"581",14.08, 61,"2",181.1900,181.4175
"582",16.00, 61,"2",211.4100,211.4100
"583", 5.00, 62,"2", 56.5800, 57.6915
"584", 5.40, 62,"2", 61.7200, 61.8675
"585", 6.00, 62,"2", 68.7400, 69.3240
"586", 6.99, 62,"2", 84.6200, 84.6200
"587", 7.00, 62,"2", 81.8300, 82.1800
"588", 8.00, 62,"2", 95.6100, 96.2085
"589", 8.95, 62,"2",110.2000,110.2550
"590",10.40, 62,"2",127.0600,127.2835
"591",12.00, 62,"2",147.9300,148.3010
"592",13.90, 62,"2",174.5600,174.7925
"593",14.00, 62,"2",177.1300,177.2665
"594",16.40, 62,"2",212.8900,213.1200
"595",20.00, 62,"2",266.7400,266.7400
"596",22.00, 62,"2",287.1500,287.1500
"597", 5.00,  1,"3", 59.2600, 59.2660
"598", 6.00,  1,"3", 72.9100, 73.2140
"599", 7.00,  1,"3", 86.5900, 86.9200
"600", 8.00,  1,"3", 98.1100, 99.1640
"601",10.00,  1,"3",125.7200,125.9650
"602",12.00,  1,"3",149.7900,150.1005
"603",14.00,  1,"3",181.0500,181.2120
"604",16.00,  1,"3",206.5700,207.5300
"605",17.00,  1,"3",251.5700,252.6340
"606",19.00,  1,"3",279.6000,279.9200
"607",19.50,  1,"3",276.8500,277.5900
"608",21.50,  1,"3",317.4000,317.8340
"609",22.00,  1,"3",309.9000,318.2250
"610",24.00,  1,"3",334.2000,338.2000
"611",25.00,  1,"3",365.7900,365.8600
"612", 5.00,  2,"3", 57.3300, 57.4350
"613", 6.00,  2,"3", 73.0600, 73.1275
"614", 7.23,  2,"3", 89.0300, 90.3200
"615", 8.00,  2,"3", 98.8200, 99.0660
"616", 9.00,  2,"3",134.5200,134.5200
"617", 9.09,  2,"3",125.5400,125.5400
"618",10.00,  2,"3",123.6200,124.9565
"619",10.87,  2,"3",149.4600,149.4600
"620",13.06,  2,"3",166.2800,169.4100
"621",15.00,  2,"3",208.9000,208.9000
"622",16.00,  2,"3",220.5000,224.6760
"623",17.48,  2,"3",239.5100,239.9110
"624",20.00,  2,"3",278.7200,282.2560
"625",21.50,  2,"3",351.1000,352.6280
"626",24.50,  2,"3",353.1000,353.1850
"627",25.00,  2,"3",401.1000,401.3320
"628",17.00,  3,"3",235.1400,235.4425
"629",17.50,  3,"3",257.5000,257.5000
"630",20.00,  3,"3",286.5300,287.4705
"631",20.50,  3,"3",289.8000,291.1145
"632",24.00,  3,"3",334.6400,337.1800
"633",24.50,  3,"3",350.5700,355.3240
"634",30.00,  3,"3",474.6300,475.0020
"635", 5.05,  4,"3", 60.4500, 60.5460
"636", 5.73,  4,"3", 68.4800, 68.7040
"637", 8.02,  4,"3", 99.0300, 99.3050
"638",10.21,  4,"3",132.2700,132.2850
"639",11.65,  4,"3",148.4300,148.5260
"640",13.10,  4,"3",168.0700,168.0850
"641",17.15,  4,"3",232.9100,232.9100
"642", 5.00,  5,"3", 60.3500, 60.5470
"643", 7.45,  5,"3", 92.9800, 92.9800
"644", 8.45,  5,"3",104.8900,104.9470
"645", 9.94,  5,"3",123.9000,123.9400
"646",12.07,  5,"3",160.1400,160.1400
"647", 5.27,  6,"3", 64.5100, 64.5100
"648", 5.97,  6,"3", 72.6900, 72.6900
"649", 6.95,  6,"3", 81.2400, 81.3350
"650", 7.97,  6,"3", 92.4000, 92.8390
"651", 9.95,  6,"3",127.0300,127.1445
"652",11.89,  6,"3",149.2500,149.5370
"653", 7.91,  7,"3", 98.7000, 98.9020
"654", 9.28,  7,"3",115.0700,115.0700
"655",11.49,  7,"3",143.2200,143.3950
"656",11.94,  7,"3",149.1300,149.1300
"657",14.15,  7,"3",194.4000,194.4000
"658",16.00,  7,"3",235.3000,238.2495
"659",17.00,  7,"3",254.8000,254.8850
"660",19.50,  7,"3",307.3000,307.3000
"661",20.00,  7,"3",306.2000,309.2520
"662",21.00,  7,"3",337.5000,339.7640
"663",24.50,  7,"3",376.1000,376.3120
"664",25.00,  7,"3",374.1800,374.1800
"665",26.00,  7,"3",402.3200,405.6600
"666",28.00,  7,"3",448.0500,448.0500
"667",17.50,  8,"3",242.1000,245.2200
"668",21.50,  8,"3",312.5300,315.3545
"669",22.00,  8,"3",316.9000,317.9150
"670",26.00,  8,"3",378.6000,382.4250
"671", 5.00,  9,"3", 59.8600, 59.9110
"672", 7.00,  9,"3", 84.0900, 84.3060
"673",11.97,  9,"3",153.2500,153.5695
"674",13.80,  9,"3",197.6400,197.6505
"675",16.00,  9,"3",235.4400,235.6240
"676",19.00,  9,"3",279.7800,282.1260
"677",25.50,  9,"3",382.5200,383.7980
"678",16.00, 10,"3",233.8400,234.3045
"679",16.50, 10,"3",231.4000,231.4775
"680",17.00, 10,"3",240.8000,241.1450
"681",20.00, 10,"3",285.9000,287.5735
"682",20.50, 10,"3",297.5000,298.8920
"683",21.00, 10,"3",301.3000,306.2600
"684",24.00, 10,"3",350.3600,352.1360
"685",24.50, 10,"3",361.2000,365.3000
"686",25.50, 10,"3",372.1000,372.8960
"687", 5.07, 11,"3", 58.4400, 58.4680
"688", 7.07, 11,"3", 80.5000, 80.5520
"689", 8.06, 11,"3", 96.5600, 96.5600
"690",10.16, 11,"3",129.5500,129.6025
"691",16.50, 11,"3",228.6300,229.5900
"692",19.50, 11,"3",294.9000,297.0600
"693",20.00, 11,"3",284.4600,285.4545
"694",24.00, 11,"3",358.4000,359.1800
"695", 5.07, 12,"3", 59.7500, 59.8550
"696", 5.50, 12,"3", 67.7600, 67.7600
"697", 6.08, 12,"3", 74.9100, 74.9340
"698", 7.01, 12,"3", 83.9100, 84.2245
"699", 7.55, 12,"3", 91.8200, 91.9700
"700",10.34, 12,"3",127.5700,129.0650
"701",12.30, 12,"3",154.8800,154.8800
"702",13.40, 12,"3",174.3700,174.6960
"703",15.89, 12,"3",209.4100,209.8500
"704",17.00, 13,"3",234.6000,236.5855
"705",17.50, 13,"3",240.8000,247.7280
"706",19.00, 13,"3",260.4300,262.4940
"707",19.50, 13,"3",276.9700,280.7815
"708",21.50, 13,"3",308.8000,311.5500
"709",22.50, 13,"3",320.9400,323.3960
"710",23.50, 13,"3",325.9700,327.4610
"711",24.00, 13,"3",351.5300,354.3860
"712",24.50, 13,"3",346.2400,347.1920
"713",25.50, 13,"3",395.7100,395.9200
"714",32.00, 13,"3",491.7000,492.1480
"715", 5.00, 14,"3", 57.3100, 57.6085
"716", 5.64, 14,"3", 67.5000, 67.5000
"717", 6.00, 14,"3", 70.3600, 70.4460
"718", 7.00, 14,"3", 83.0900, 83.4520
"719", 8.00, 14,"3", 94.9500, 95.2635
"720",10.27, 14,"3",125.6500,126.0115
"721",12.00, 14,"3",151.1600,151.3150
"722",14.60, 14,"3",199.0500,199.0500
"723",16.50, 14,"3",235.0000,235.6790
"724",18.00, 14,"3",247.0000,247.0000
"725",19.00, 14,"3",281.2000,282.2400
"726",19.50, 14,"3",274.6000,275.8330
"727",24.00, 14,"3",360.0000,360.7110
"728",24.50, 14,"3",338.2000,343.0800
"729",26.00, 14,"3",393.0000,393.0000
"730", 5.00, 15,"3", 57.9300, 57.9975
"731", 7.14, 15,"3", 86.5600, 86.6400
"732", 8.00, 15,"3", 96.8300, 97.6490
"733", 9.00, 15,"3",116.9500,116.9500
"734",12.00, 15,"3",158.5100,159.0425
"735",13.00, 15,"3",166.4100,166.4925
"736",14.00, 15,"3",181.8000,181.9560
"737",16.00, 15,"3",179.2000,218.2800
"738",20.00, 15,"3",276.4000,278.7410
"739",24.00, 15,"3",366.5000,366.5700
"740",24.50, 15,"3",339.3400,340.6550
"741", 5.00, 16,"3", 54.2500, 54.6740
"742", 6.00, 16,"3", 67.2100, 67.4460
"743", 7.00, 16,"3", 82.1400, 82.1720
"744", 8.52, 16,"3",106.9200,106.9200
"745",10.08, 16,"3",124.7400,126.0950
"746",12.05, 16,"3",157.5000,157.5220
"747",16.00, 17,"3",234.6900,235.5000
"748",16.50, 17,"3",252.3900,253.8420
"749",20.00, 17,"3",306.0200,310.7750
"750",21.50, 17,"3",328.3900,331.3420
"751",23.50, 17,"3",341.2800,342.1480
"752",24.50, 17,"3",382.9000,384.9650
"753", 5.00, 18,"3", 61.5800, 61.5800
"754", 6.00, 18,"3", 69.3800, 69.3800
"755", 7.00, 18,"3", 85.9600, 85.9960
"756", 9.68, 18,"3",122.1300,122.2700
"757",16.00, 18,"3",237.2200,237.2200
"758",17.50, 18,"3",269.6600,269.8700
"759",21.00, 18,"3",307.1300,307.2335
"760",25.00, 18,"3",407.4100,407.4100
"761",18.00, 19,"3",271.9400,273.3800
"762",18.50, 19,"3",258.2000,261.1400
"763",20.00, 19,"3",286.6000,291.0050
"764",22.00, 19,"3",325.4600,326.6340
"765",22.50, 19,"3",351.7500,352.3675
"766",26.50, 19,"3",397.7800,399.5720
"767",27.00, 19,"3",389.6000,390.1200
"768",28.00, 19,"3",439.4400,441.5855
"769", 5.00, 20,"3", 56.2900, 56.9835
"770", 6.00, 20,"3", 70.1200, 70.5545
"771", 7.00, 20,"3", 86.2900, 86.3080
"772", 8.00, 20,"3", 96.6800, 97.4335
"773", 9.00, 20,"3",113.3600,113.5500
"774", 9.87, 20,"3",127.1900,127.2900
"775",12.00, 20,"3",155.9000,155.9120
"776",14.00, 20,"3",182.6900,182.8355
"777",16.00, 20,"3",209.8100,210.5225
"778", 5.02, 21,"3", 59.0100, 59.0100
"779", 6.02, 21,"3", 70.1300, 70.3665
"780", 8.30, 21,"3",104.5200,104.5860
"781", 9.16, 21,"3",116.1700,116.5650
"782",12.08, 21,"3",152.9000,153.0155
"783",13.04, 21,"3",167.3000,168.7445
"784", 5.00, 22,"3", 59.0500, 59.0500
"785", 6.00, 22,"3", 70.4100, 71.2760
"786", 7.00, 22,"3", 85.9500, 86.0940
"787", 7.14, 22,"3", 92.2300, 92.3005
"788", 7.17, 22,"3", 88.4900, 88.4900
"789", 8.00, 22,"3", 99.8800,100.5475
"790", 8.02, 22,"3",101.4100,101.4100
"791", 8.14, 22,"3",101.3600,101.4835
"792", 8.26, 22,"3",104.2400,104.2400
"793",10.43, 22,"3",128.2500,129.4645
"794",10.55, 22,"3",132.8000,133.2440
"795",11.91, 22,"3",149.5000,149.5160
"796",12.00, 22,"3",158.1000,158.1000
